"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
280000,1,1,2,1,-1,-1,0,0,-2,0,3495,2783,2001,-339,-1180,3495,2783,0,0,0,0,"0",30
220000,2,1,0,-1,-1,-1,-1,-1,-1,3378,1531,942,608,1738,277,1531,942,608,1738,277,492,"0",30
2e+05,2,2,1,0,0,0,0,0,0,68262,53329,44222,36869,31640,25334,2791,2668,1820,2000,882,600,"0",30
80000,1,3,1,2,2,0,0,0,0,40154,39021,21862,22297,22766,23531,80,1500,797,827,1144,666,"0",40
240000,1,1,2,-1,-1,-1,0,0,0,7744,7284,11234,15214,9107,5621,7305,11046.125,10018,21,3637,7008,"0",30
180000,1,1,2,2,2,2,0,0,0,106462,113728,98314,94552,92422,63022,10000,0,10000,3000,5000,4000,"0",40
5e+05,1,1,2,0,0,0,0,0,0,9568,8211,6850,13178,17059,17528,5014,5010,10968.125,10035,9970.625,5025,"0",30
430000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10000,8000,10968.125,10039.875,9970.625,10252.5,"0",50
50000,1,2,1,1,2,0,0,-1,-1,44306,43321,43454,44254,2150,1689,0,1200,1000,2150,1689,0,"0",50
240000,2,1,2,0,0,-2,-2,-2,-1,43601,-15,-15,-15,-15,1185,0,0,0,0,1200,0,"0",30
2e+05,1,3,2,0,0,0,-2,-1,0,6492,6069,-202,1201,1200,0,1050,0,1302,100,0,0,"0",30
250000,2,2,2,-1,-1,-1,0,-1,-1,500,3344,2255,3183,2324,1657,3344,2255,1000,2324,1657,1416,"0",20
110000,2,1,2,0,0,0,0,0,0,46603,48351,51815,47225,34975,43725,2536,5000,1653,1500,9970.625,1495,"0",30
30000,2,3,1,0,0,0,0,0,0,39230,37737,36619,34752,33229,32211,1618,2000,1500,1500,2000,1248,"1",40
50000,2,2,1,0,0,0,0,0,0,45797,47226,47029.2469020173,49158,50646,12927,2500,1900,1898,2386,629,792,"1",20
60000,2,1,2,0,-1,0,0,-1,-1,47386,4807,3434,2386,2837,3358,4807,1048,1000,2837,3358,5093,"1",20
270000,2,3,1,-2,-1,-1,-1,-1,-1,2039,7918,4246,4875,836,5949,7922,4246,4875,836,5949,1258,"0",50
240000,2,1,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",20
3e+05,2,1,2,0,0,-1,-1,0,0,60700,33843,5045,10288,12565,6947,5000,5045,10288,5000,5000,10000,"0",30
310000,2,1,2,0,0,0,0,0,0,115126,105687,102306,43076.4560392044,87681,73479,5222,5197,4000,5000,3980,3271,"0",20
50000,1,1,2,0,0,0,0,0,0,28408,29117,28764,28390,29443,29041,1477,1444,1100,1500,1100,967,"0",20
30000,1,3,2,0,0,0,0,0,0,8185,9395,10928,11445,12108,12753,1500,2000,1000,1000,1000,1243,"1",40
30000,2,2,1,0,0,0,0,0,0,31955,30429,27286,21919,19015,2732,1800,1388,1501,1001,2732,3280,"1",30
240000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10011,7722,9000,8000,7000,7000,"0",30
310000,2,2,1,-1,0,0,0,0,0,67423,67729,113788,106919,100656,93846,10000,11046.125,5000,4000,3300,5000,"0",40
120000,2,1,2,0,0,0,0,0,0,75796,76004,67187,49924,33188,19826,3700,2023,2016,2000,1200,1000,"0",20
160000,2,2,2,-1,-1,-1,0,0,0,1049,2058,2164,3975,3720,5668,2060,2164,2000,1500,2000,1737,"0",20
50000,2,2,1,-1,-1,-1,-1,-1,-1,316,282,316,316,316,316,282,350,316,316,316,316,"0",30
20000,1,2,2,0,-1,0,0,0,0,12755,832,2800,1231,1052,0,832,1000,900,500,0,0,"0",30
50000,1,2,1,0,0,0,0,0,0,50431,45619,33610,19221,18925,19608,1823,1500,1000,1000,1000,1000,"0",30
180000,2,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",30
80000,1,2,1,0,0,0,0,0,0,75149,76786,72626,29012,28653,28398,4003,3003,2003,1146,1403,1503,"0",30
20000,1,3,2,0,0,0,0,0,0,16303,17314,18343,19331,18541,18929,1286,1315,1303,663,686,744,"0",60
160000,1,3,2,0,0,0,0,0,0,47269,45688,47690,48712,49525,50389,2767,2769,1791,1928,1960,1461,"0",30
2e+05,1,1,2,1,-2,-2,-2,-1,-1,0,0,0,0,3774,0,0,0,0,3774,0,686,"0",30
30000,2,3,1,2,-1,-1,2,0,0,15667,12110,14904,14340,15131,16909,11165.625,3000,0,1000,2000,0,"1",40
470000,1,1,1,0,0,0,0,0,0,33277,34292,47029.2469020173,132543.5,122749,46980,1869,5000,10968.125,5783,1689,1977,"1",30
150000,1,3,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1",40
50000,1,2,2,0,0,0,0,0,0,50300,50898,49111,48943,45775,0,2200,1600,1700,1700,0,0,"0",40
150000,2,1,2,0,0,0,0,0,0,145138,140210,136196,105989,98836,94504,5200,7982,4500,4048,3800,3818,"0",20
10000,1,2,2,-1,2,-1,-1,2,2,200,100,370,1766,1496,8356,0,370,1496,0,7000,0,"0",20
80000,2,2,2,-1,-1,0,-1,0,0,4161,1819,6845,1813,8362,-783,2000,6689,1817,8100,0,4000,"0",30
360000,1,2,1,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,"0",30
230000,2,1,1,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410,"0",40
20000,2,2,1,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",20
50000,2,2,1,0,0,2,-1,0,0,3487,3159,213,3336,1863,390,1213,0,3336,0,0,390,"0",40
70000,1,2,1,0,0,0,0,0,0,66977,68904,68863,33809,34764,36989,3013,2627,1210,1500,3000,2000,"1",30
30000,2,3,1,1,2,0,0,0,0,30734,28092,29112,29555,28536,29252,0,1800,1200,1083,1200,1250,"0",60
30000,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1",30
50000,2,2,2,1,4,3,2,0,2,10024,9723,9427,9075,10037,12503,0,0,0,1000,0,264,"0",40
20000,1,1,2,0,0,0,-2,-2,-1,15610,18250,0,0,0,1000,3000,0,0,0,1000,8024,"0",40
1e+05,2,1,1,1,-1,-1,-1,-2,-1,0,851,1585,-1,-1,2994,851,1589,0,0,2995,0,"1",30
170000,1,5,1,0,0,0,0,0,0,86229,134760,132615,131213,122749,120258,11165.625,5012,5000,4516,5000,5000,"0",50
150000,1,5,1,0,0,0,0,0,0,92000,94000,96000,98000,1e+05,0,2000,2000,2000,2000,0,0,"0",30
30000,1,3,2,2,2,2,0,0,0,22323,25961,25141,22272,22844,19436,4000,9,1000,1013,1300,10000,"1",20
30000,2,2,2,0,0,0,0,0,0,3638,4401,5297,4340,3105,5053,1130,1026,125,1500,2000,14,"0",20
450000,1,1,1,-1,-1,-1,-1,-1,0,3873,3119,8970,1323,11990,8838,3128,9008,1323,10039.875,214,1327,"0",50
30000,2,2,1,2,2,0,0,0,0,31214,28983,28301,31072,24147,4007,0,1400,3561,483,80,0,"1",20
80000,1,3,1,0,0,0,0,0,-1,76015,77582,60311,62471,21071,2099,3008,3000,5000,10000,2099,0,"1",40
20000,1,3,1,0,0,0,0,0,0,19084,19224,18545,19405,19358,19413,1300,1400,1300,700,700,646,"0",50
1e+05,2,2,1,-1,-1,-1,-1,-1,-1,9242,181,1782,1338,768,2643,181,1794,1338,768,2643,0,"0",40
50000,2,2,2,2,2,2,3,2,2,19091,18487,22219,21520,20108,18207,0,4042,0,648,0,921,"0",20
230000,1,2,1,2,2,-2,-2,0,-1,1350,0,0,0,0,470,0,0,0,0,470,0,"0",50
90000,2,1,2,-1,-1,-2,-1,-1,-1,3030,0,0,4220,1130,212,0,0,4220,1130,212,298,"0",20
5e+05,2,3,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1",50
90000,2,1,2,0,0,0,2,2,2,33035,34178,47029.2469020173,38240,37325,39725,2000,2500,3000,0,3000,2000,"1",30
230000,2,2,2,0,0,0,0,-1,0,19225,16375,11864,10004,62349,52791,2000,2000,5000,10039.875,2000,2000,"0",20
50000,2,2,2,0,0,0,0,0,0,48818,49796,50892,50769,48813,49874,2200,2200,1800,1900,2000,2000,"0",30
20000,1,2,1,0,0,0,2,0,0,12129,12919,14810,15267,15714,16308,1300,2100,1000,1000,1000,1000,"1",40
3e+05,2,2,1,0,0,0,-1,-1,-1,10911,18463,16022,10880,2558,2324,11165.625,6191,10892,2558,2332,4099,"0",30
110000,2,1,2,2,2,2,2,2,2,95690,105101,105676,106506,103591,109276,11000,3800,4000,0,8800,0,"1",20
210000,2,1,1,-1,-1,-1,-1,0,0,7771,7078,838,20372,36489,90261,5468.02654356607,1295,10968.125,10039.875,9970.625,5000,"0",50
480000,2,1,1,-1,-1,-1,0,0,0,13406,7233,96977,67030,24334,28699,11165.625,11046.125,4,241,9970.625,10252.5,"0",60
140000,1,2,2,0,0,0,0,0,0,80210,67746,76230,77954,78953,81848,10000,10000,3393,3260,5000,3000,"0",20
70000,2,1,2,0,0,0,0,0,0,41614,43610,46581,47634,51305,52580,3000,4000,1829,4500,2100,2500,"0",20
4e+05,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,89317,59413,65890,10016,7473,6151,2000,7015,45,"0",30
130000,1,1,2,0,0,-1,-1,2,0,9700,0,72,10458,10149,11805,0,72,10458,0,2000,1230,"0",20
80000,2,1,2,0,0,-2,-2,-2,-2,80000,0,0,0,0,0,0,0,0,0,0,0,"0",20
150000,2,1,2,-1,-1,-1,-1,-1,-1,7591,5538,18987,0,1399,150,5538,11046.125,0,1399,150,203,"1",30
50000,1,2,2,2,0,0,0,0,0,79262,40931,40892,41612,18825,18019,3278,1880,1650,10000,1000,700,"1",30
20000,1,2,2,1,2,0,0,0,0,17845,17261,18976,19804,19204,18210,0,2000,1600,0,1150,2000,"0",20
210000,2,1,1,-2,-2,-2,-2,-2,-2,-200,-200,-200,0,2000,0,0,0,200,2000,0,0,"0",40
50000,2,3,1,2,0,0,2,2,0,25706,25040,25376,23845,21691,20426,1434,2456,784,0,778,573,"1",40
3e+05,2,2,2,-2,-2,-1,-1,-2,-2,1800,1800,2148,1800,0,2635,1800,2148,1800,0,2635,750,"0",20
220000,1,2,2,0,0,0,0,0,0,91210,91093,76832,66879,55495,43369,4000,3000,2271,2009,1469,2000,"0",30
3e+05,2,1,2,2,2,2,2,-2,-2,2500,2500,2500,0,0,0,0,0,0,0,0,0,"1",30
2e+05,1,2,2,0,0,0,0,0,0,31236,31996,32704,33351,34050,36184,1838,1546,1193,1236,2700,1022,"0",30
360000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10450,10414,10968.125,9081,9500,9000,"0",50
20000,2,2,1,0,0,0,-1,-1,-1,16393,8118,5463,1379,2668,390,1688,1463,1379,2668,390,390,"0",20
350000,1,1,2,-1,0,-1,-1,-1,-1,18265,31619,2071,2915,1011,23620,11165.625,2081,2929,1016,9970.625,919,"0",30
80000,1,4,2,1,-1,-1,-1,0,0,-24,3032,3318,1278,2541,15452,3056,3324,1278,2003,9970.625,10252.5,"0",20
230000,2,1,2,0,0,0,0,-1,-1,11406,10097,4600,3234,4696,7062,5097,1060,1000,4696,7062,10252.5,"0",20
2e+05,1,1,2,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,"0",30
290000,2,2,1,0,0,0,0,0,0,149495,117275,110481,107735,100195,84268,3721,3700,4005,4000,3000,2928,"0",30
20000,2,2,2,0,0,2,2,2,2,7712,14042,14371,17963,17185,16638,6742,1100,4100,6,2000,0,"0",20
60000,2,1,1,1,2,0,0,2,0,58360,56834,58322,59781,8177,7757,0,3000,3100,0,1000,500,"1",40
170000,2,3,1,0,0,0,0,0,0,73784,73815,53032,29086,93786,92728,3663,3426,1317,10039.875,3197,3185,"0",40
30000,2,2,1,0,0,0,2,2,0,26755,27828,29103,29565,26319,27738,1507,2172,1523,0,2000,2000,"1",20
20000,2,2,1,2,3,2,2,2,2,18162,18464,19465,19649,19978,20512,900,1600,800,950,1000,800,"1",40
30000,2,2,2,1,2,2,0,0,-1,30937,32627,31827,32080,30890,990,2500,0,1200,4743.77725631769,990,8721,"0",20
50000,1,2,3,0,0,0,0,0,0,79502,65237,64426,18430,18020,17991,4000,1565,641,648,654,649,"0",50
210000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9025,8507,5740,5128,9970.625,0,"0",20
120000,2,3,1,0,0,0,2,2,2,26496,28586,33828,34236,34734,35292,2800,6000,1200,1300,1200,0,"0",50
50000,2,3,1,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,0,"1",40
240000,1,1,1,-1,-1,-1,0,-1,-1,14719,3192,4389,10179,5413,1899,3192,4397,10179,5413,1899,10252.5,"0",30
1e+05,1,2,1,0,0,0,0,0,-2,37218,33720,24666,10550,0,0,1641,1200,1000,0,0,0,"0",30
60000,2,1,2,1,-2,-2,-1,-1,-1,0,0,0,150,1179,778,0,0,150,1179,778,496,"0",20
5e+05,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,8995,9457,10000,"0",40
50000,2,2,2,0,0,2,0,0,0,49078,51063,40371,19522,19140,17912,3800,0,805,818,1000,592,"0",30
90000,2,3,2,0,0,0,0,0,0,83939,86583,87014,46293,47576,46663,4000,2500,2000,2000,2000,2000,"0",50
30000,2,5,2,2,0,0,0,0,0,29278,30488,30900,30480,31124,29333,2000,1600,1500,1100,1053,1320,"1",40
20000,2,2,2,1,3,2,2,2,2,17100,16537,16283,17708,18121,17692,0,300,2000,1000,0,792,"1",40
320000,2,1,2,0,0,0,0,0,0,42596,43548,33674,34259,62546,106857,1955,2020,1605,10039.875,9970.625,5000,"0",20
10000,2,2,2,0,0,0,-2,-2,-2,10154,10400,0,0,0,0,1400,0,0,0,0,0,"1",30
160000,2,5,2,0,0,0,0,0,0,157018,135516,117895,86943,23433,20000,5000,5000,2200,500,1000,0,"0",50
50000,2,2,1,-1,-1,-1,-1,-1,-1,569,1436,3220,6592,5085,1050,1440,3224,6621,5396,1050,0,"1",40
250000,1,1,1,3,2,2,0,2,2,2487,2487,2487,2487,2487,2487,0,0,0,0,0,0,"1",50
180000,1,2,2,1,2,2,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8500,0,7000,5000,8000,5000,"1",30
90000,2,1,2,1,2,0,0,0,2,5799,3095,5257,6649,8680,7844,0,3000,2000,4743.77725631769,0,10252.5,"0",20
120000,2,2,2,0,0,0,0,0,2,15602,16482,16743,17185,18281,17312,2000,1551,2000,1500,457,7000,"1",30
1e+05,2,1,2,0,0,0,0,0,0,77388,78502,81233,82990,84210,85987,3000,4000,4000,3500,3287,4000,"0",30
70000,2,2,2,0,0,0,0,0,0,53214,54571,42413,42946,43843,44714,2230,2004,1537,1589,1598,1654,"0",50
250000,2,1,2,-1,-1,0,0,0,0,1181,1545,2319,1856,4356,7026,1545,1000,1500,2500,3000,1379,"0",20
70000,2,1,1,0,0,0,0,0,0,70178,71312,71314,71595,70040,68927,2900,2766,3648,2700,2487,2600,"1",30
150000,1,3,1,0,0,0,0,0,0,56852,58031,59202,60304,61650,0,2688,2730,2680,2850,0,0,"0",60
50000,2,2,2,0,0,0,0,0,0,49722,49052,49243,8760,8796,9176,2200,1325,490,300,500,500,"0",20
470000,1,2,2,-2,-2,-2,-1,-1,0,23747,23305,0,1632,122749,120258,1116,0,1632,10039.875,6000,7004,"0",30
250000,2,1,2,-2,-2,-2,-2,-2,-2,0,632,316,0,316,632,632,316,0,316,632,150,"0",30
50000,2,1,2,0,0,0,0,0,0,49459,49281,50071,10104,9208,10075,2300,2000,1000,500,1000,500,"0",20
160000,2,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",20
290000,2,1,2,0,0,0,0,0,0,42601,34927,32034,29620,29822,28502,5000,6010,5000,1200,2000,901,"0",20
360000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,97746,8270,8423,6753,5139,5000,4000,"0",30
10000,1,3,2,0,0,0,0,0,2,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,"0",20
10000,2,1,2,2,0,0,2,0,0,6100,7274,9596,9289,9593,9795,1281,2603,0,1000,500,421,"1",20
3e+05,2,4,2,1,-1,-1,-2,-2,-2,0,1669,0,0,0,0,1669,0,0,0,0,289,"0",40
2e+05,1,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,119730,122537,109504,7100,5354,4363,4816,4381,3330,"0",30
20000,2,3,2,2,2,2,2,0,0,9551,12081,13087,12583,15327,16414,3000,1500,0,3123,1500,1000,"1",40
2e+05,1,1,1,-1,-1,-1,-1,-1,2,2727,1332,2003,816,4530,4245,1332,2003,816,4530,0,0,"0",30
290000,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,87700,88621,53243,10744,6000,1573,1629,3129,10252.5,"0",40
50000,2,2,2,0,0,0,0,0,0,81793,84360,89215,93908,14308,14808,2682,5000,5000,1000,500,302,"0",30
2e+05,1,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,40261.2898853724,0,0,0,0,0,0,0,"1",20
3e+05,2,2,1,1,2,0,0,0,0,160599.125,151902.875,145766.25,132543.5,13862,8210,102,11046.125,9700,1053,2010,13,"1",20
140000,2,1,2,-1,-1,-1,-1,-1,-1,30077,2809,7541,10661,2214,6020,2809,7541,10661,2214,6020,0,"0",20
20000,2,2,1,0,0,0,0,0,0,51154.1449567723,18092,18175,19000,20000,0,1417,2000,3005,2000,0,0,"0",40
330000,1,3,1,-2,-2,-2,-2,-2,-2,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,"0",30
110000,2,3,2,0,0,0,0,0,0,45846,47104,48325,0,49461,48438,2000,2000,2000,0,2000,2000,"0",40
360000,1,1,1,-1,-1,-2,-1,-1,-2,1858,0,0,3000,0,0,0,0,3000,0,0,1033,"0",50
320000,2,1,2,0,0,0,0,0,0,120158,122307,112144,107318,105952,109626,6000,5000,5333,5000,5000,3000,"0",20
320000,1,1,1,0,0,0,-1,-1,-1,160599.125,151902.875,145766.25,70074,5856,120258,10358,10000,10968.125,10039.875,9970.625,10252.5,"0",40
360000,2,1,2,-1,-1,-1,0,0,0,357,3050,9118,19183,36842,10621,3050,9118,10968.125,10039.875,428,3166,"1",20
240000,1,1,1,-2,-2,-2,-2,-2,-2,5731,0,0,0,0,38835.1843188217,0,0,0,0,0,0,"0",40
20000,1,3,2,0,0,0,0,0,0,30892,16348,13593,10236,17541,16322,5000,2015,3000,10005,3414,270,"0",30
280000,1,3,1,0,0,0,0,0,0,158798,151902.875,145766.25,132543.5,122749,120258,6000,7000,6762,4880,5050,5100,"1",30
230000,1,2,1,-2,-2,-2,-1,0,-1,0,0,2800,346,346,999,5468.02654356607,2800,346,0,999,0,"0",30
10000,2,2,2,0,0,0,0,0,0,7199,8275,9232,9266,9501,9729,1350,1270,300,350,350,300,"1",20
2e+05,1,2,1,0,0,0,0,0,0,149303,151902.875,136685,132543.5,122749,120258,11165.625,11046.125,4148,10039.875,8029,10252.5,"0",30
90000,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",40
5e+05,1,1,1,-1,-1,-1,-1,-1,-1,11060,6860,27243,2487,6269,10744,6895,11046.125,3104,6300,9970.625,4882,"0",40
310000,2,1,1,-2,-2,-2,-2,-2,-2,2729,0,0,0,0,343,0,0,0,0,343,410,"1",30
1e+05,2,2,1,0,0,0,0,0,0,99415,101507,99511,99813,95816,96884,4600,3478,3461,3461,3684,3510,"0",20
230000,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,136,0,0,0,0,136,1233,"0",40
80000,2,1,1,3,2,0,0,0,3,71965,70232,71794,73125,82798,81336,0,3278,3211,10039.875,0,0,"1",20
140000,2,3,1,6,5,4,3,2,0,151790,147998,144280,132543.5,90756,92935,0,0,0,0,3000,2000,"0",40
165962.731341129,1,2,1,2,0,0,0,0,0,10492,11913,13012,13789,14560,15025,1600,1600,1300,1000,700,600,"1",40
70000,2,3,1,1,2,2,2,2,2,29386,31596,32492,33163,32334,34647,3000,5774.39123540435,1500,0,3000,1402,"0",40
270000,2,2,1,0,-2,-2,-1,0,0,1459,-702,1900,7518,57765,59377,12,5011,5138.90530494406,10039.875,5004,7000,"0",20
150000,1,3,2,-1,-1,-1,-1,-1,0,6129,6051,5901,671,37082,34725,6051,5901,671,10039.875,5000,5000,"0",40
30000,1,3,2,1,-1,2,0,-1,-1,-857,29237,1170,780,10500,0,11165.625,0,0,10039.875,0,0,"0",20
250000,2,1,2,-1,-1,-2,-2,-1,-1,891,-33,-33,-33,267,144,0,0,0,300,144,0,"0",40
90000,2,2,2,0,0,0,0,0,0,19204,12681,14155,14916,15673,17404,2000,2000,1000,1000,2000,2000,"0",20
80000,2,3,1,0,0,0,0,0,0,70324,66864,32990,30059,28786,29371,3000,2003,1500,1200,1200,1500,"0",40
350000,2,2,1,0,0,0,0,0,0,67648,68557,63179,57987,53948,39965,3039,2047,1750,1703,1721,784,"0",30
360000,2,1,1,-2,-1,0,-1,-1,-1,94657,34529,106276,73331,7759,31840,11165.625,11046.125,10968.125,7759,9970.625,10252.5,"1",30
2e+05,1,1,2,-1,-1,-1,-1,-1,-1,508,10680,1190,527,4524,5522,10712,1194,527,4537,4747.58493012534,3883,"0",20
80000,2,2,2,0,0,0,2,2,2,25935,27210,28783,30003,29385,31401,2000,2338,2000,0,2500,0,"0",30
50000,2,2,1,-1,-1,-2,-2,-2,-1,600,972,0,0,0,6500,972,0,0,0,6500,1863,"0",50
50000,2,3,1,0,0,0,0,0,-2,73302,65931,58773,58918,0,0,2500,2428,1423,0,0,0,"1",40
140000,2,2,3,0,0,0,0,0,0,124288,123172,130095,122342,77536,80783,10000,11046.125,10000,10000,9970.625,10252.5,"0",30
50000,1,1,2,-1,-1,-1,-1,-1,-2,2543,14335,566,5243,0,0,11165.625,566,5138.90530494406,0,0,1380,"0",20
2e+05,1,3,2,2,0,0,0,0,0,72763,53839,34228,26418,22196,15973,5041,11046.125,10968.125,10039.875,9970.625,10252.5,"1",20
70000,1,2,1,0,0,0,0,0,0,68144,69548,70985,64905,40261.2898853724,48525,2538,2607,2137,1714,1751,2153,"0",30
130000,1,1,2,0,0,0,0,0,0,91390,49028.0215946844,89091,91212,29441,29683,5000,3424,4193,1042,1100,1080,"0",30
120000,1,1,2,-1,-1,-1,-1,-1,-1,890,390,390,1480,0,6477,390,390,1480,0,6477,0,"1",30
120000,2,1,1,0,0,0,0,0,0,117287,120290,116082,118405,99081,106300,6500,6000,6000,4000,9000,0,"0",50
50000,2,3,2,1,-1,2,0,0,0,0,9587,8845,8867,9074,9254,10587,331,317,350,331,500,"0",50
110000,2,2,1,0,0,0,0,0,2,160599.125,151902.875,145766.25,132543.5,122749,120258,7400,6700,4700,7800,0,10252.5,"0",30
120000,1,1,1,0,0,0,0,-2,-2,106552,110787,112900,0,0,0,6000,5500,0,0,0,0,"0",30
120000,1,2,1,-1,0,0,0,0,0,112123,114344,117684,117344,58800,0,4089,5179,2543,1176,0,0,"0",40
230000,2,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8005,10002,10968.125,6500,9970.625,8002,"0",30
140000,2,2,2,0,0,0,0,0,0,140387,129846,87849,84455,87287,81423,5509,7124,2866,4033,5954,3120,"0",30
3e+05,2,1,1,1,-2,-2,-2,-1,3,-694,-694,0,0,694,394,0,694,0,694,0,0,"0",40
50000,1,1,1,-1,-1,-1,-1,-2,-2,6290,3770,10060,0,0,0,3770,10060,0,0,0,0,"0",30
165962.731341129,2,2,2,0,0,0,0,0,0,19508,19633,19685,18887,19073,20208,2000,2000,1000,2000,3003,3007,"0",20
20000,2,2,2,4,3,2,0,0,0,21750,21127,20332,19932,19932,7080,0,0,0,0,0,0,"0",20
30000,2,2,1,1,2,2,0,0,0,51154.1449567723,30175,29383,29823,30379,29686,2000,0,1200,1162,1097,3846,"0",20
80000,2,2,1,0,0,0,0,0,0,25424,24499,25181,5187,5524,5529,2000,2150,1000,2500,1000,1000,"0",20
60000,1,3,2,0,0,0,0,0,-1,33270,16636,17321,17421,18421,891,1715,1400,500,1000,900,10252.5,"0",20
20000,1,2,1,0,0,0,0,0,0,15166,15014,16024,16345,17579,18750,1257,1267,588,1500,1500,0,"0",40
2e+05,2,2,1,0,0,0,0,0,0,157222,151902.875,145766.25,132543.5,122749,120258,7200,5888,5990,6031,6415,6301,"0",20
50000,1,2,1,0,0,0,0,0,0,28440,23228,21482,18029,18705,18698,1436,1162,2184,871,500,0,"0",20
310000,2,3,2,0,0,0,0,0,0,41623,42465,32003,33885,29125,17227,3021,7000,5040,1000,7000,6000,"0",30
140000,2,1,2,0,0,3,2,2,0,47547,55621,54174,54599,53124,54393,9532,0,1900,0,2124,2427,"1",20
20000,1,5,2,-1,-1,-1,-1,-1,-2,51154.1449567723,1180,0,410,0,-2000,1180,0,410,1000,2000,2000,"0",20
20000,2,2,1,1,2,2,0,0,0,10774,11596,11119,12429,12370,12659,1300,0,1502,443,489,2961,"1",40
20000,2,2,1,0,0,0,0,0,0,16320,18044,19003,19224,19050,19353,2000,1283,1003,1000,1002,1005,"0",30
310000,1,1,2,0,0,0,0,0,0,10513,11228,12222,12468,11809,38835.1843188217,1193,1187,433,428,431,445,"0",30
50000,1,2,1,-1,-1,-1,-1,-2,-1,4270,1600,3106,0,0,1370,1600,3106,0,0,1370,3930,"0",40
280000,1,2,2,-1,2,-1,-1,-1,0,7712,1171,1599,436,47613,31987,0,2013,436,10039.875,1472,2275,"1",20
50000,1,3,1,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,"0",50
30000,2,3,1,-2,-1,-1,-1,-1,-1,14840,8435,6991,17176,8053,10363,10483,6998,10968.125,8054,9970.625,6929,"1",30
50000,2,2,2,0,0,0,0,0,0,40019,20394,19597,17830,18397,19064,2006,1519,1000,1000,1000,1000,"0",30
220000,2,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7797,8201,7302,5437,5651,5683,"0",40
130000,2,3,2,1,-1,-1,-1,-1,-1,0,14051,0,1358,1039,164,11165.625,0,1358,1039,164,167,"0",20
210000,2,3,1,0,0,0,0,0,2,31570,32756,33905,35035,40261.2898853724,36713,2000,2000,2000,3000,0,734,"0",30
240000,2,1,1,-2,-2,-2,-2,-2,-2,498,-2,497,-3,-3,-3,0,499,0,0,0,0,"0",50
80000,1,1,2,0,0,2,0,0,0,77111,81555,72868,55780,53523,54679,6384,0,2100,2100,2200,2200,"0",20
90000,1,1,2,-1,-1,-1,-1,-1,2,6546,1485,25558,1443,1677,1480,1498,11046.125,1443,257,0,58,"0",30
460000,1,1,1,-1,-1,-1,-1,-1,-1,15264,51372,103119,68541,28269,75942,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",40
30000,2,3,2,0,0,0,0,2,0,21101,21831,23457,24972,24432,25126,1374,2000,1908,0,1100,1000,"0",50
